file_name,start_time,end_time,v0_lon,v0_lat,v1_lon,v1_lat,v2_lon,v2_lat,v3_lon,v3_lat,ratio_Al,ratio_Ca,ratio_Si,ratio_O,ratio_Fe,ratio_Mg,solar_class
ch2_cla_l1_20240701T112808112_20240701T112816112.fits,2024-07-01 11:28:08.112000,2024-07-01 11:28:16.112000,-127.819,4.6133,-127.834,3.2602,-126.879,3.2497,-126.861,4.6028,20,10,40,15,15,30,A
ch2_cla_l1_20240701T191058911_20240701T191106911.fits,2024-07-01 19:10:58.911000,2024-07-01 19:11:06.911000,-132.022,15.1955,-132.037,13.8416,-131.054,13.8301,-131.033,15.1839,20,10,40,15,15,30,A
ch2_cla_l1_20240701T130605195_20240701T130613195.fits,2024-07-01 13:06:05.195000,2024-07-01 13:06:13.195000,-128.101,60.4514,-128.125,59.1517,-126.374,59.1324,-126.283,60.4314,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150833767_20240701T150841767.fits,2024-07-01 15:08:33.767000,2024-07-01 15:08:41.767000,-129.492,42.8019,-129.507,41.4654,-128.257,41.4515,-128.216,42.7877,20,10,40,15,15,30,A
ch2_cla_l1_20240701T135901195_20240701T135909195.fits,2024-07-01 13:59:01.195000,2024-07-01 13:59:09.195000,52.8238,-78.6858,52.992,-79.7036,56.3416,-79.6665,55.8689,-78.6521,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133829195_20240701T133837195.fits,2024-07-01 13:38:29.195000,2024-07-01 13:38:37.195000,-129.62,-36.8402,-129.651,-38.0965,-128.569,-38.1086,-128.554,-36.8521,20,10,40,15,15,30,A
ch2_cla_l1_20240701T194002911_20240701T194010911.fits,2024-07-01 19:40:02.911000,2024-07-01 19:40:10.911000,-135.416,-72.9125,-135.663,-74.0359,-133.071,-74.0667,-132.984,-72.9414,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111624112_20240701T111632112.fits,2024-07-01 11:16:24.112000,2024-07-01 11:16:32.112000,-127.379,39.7069,-127.393,38.3608,-126.186,38.3477,-126.149,39.6935,20,10,40,15,15,30,A
ch2_cla_l1_20240701T155329767_20240701T155337767.fits,2024-07-01 15:53:29.767000,2024-07-01 15:53:37.767000,54.1664,-85.312,55.3223,-86.3526,64.9122,-86.2429,61.6958,-85.2264,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153201767_20240701T153209767.fits,2024-07-01 15:32:01.767000,2024-07-01 15:32:09.767000,-130.507,-27.5909,-130.533,-28.8768,-129.525,-28.8883,-129.51,-27.6022,20,10,40,15,15,30,A
ch2_cla_l1_20240701T134805196_20240701T134813196.fits,2024-07-01 13:48:05.196000,2024-07-01 13:48:13.196000,-131.057,-66.2187,-131.181,-67.3644,-129.271,-67.3856,-129.229,-66.239,20,10,40,15,15,30,A
ch2_cla_l1_20240701T192306911_20240701T192314911.fits,2024-07-01 19:23:06.911000,2024-07-01 19:23:14.911000,-132.573,-21.2305,-132.596,-22.5335,-131.62,-22.5451,-131.605,-21.2421,20,10,40,15,15,30,A
ch2_cla_l1_20240701T155457767_20240701T155505767.fits,2024-07-01 15:54:57.767000,2024-07-01 15:55:05.767000,52.1729,-80.737,52.4371,-81.764,56.6777,-81.7161,55.9411,-80.6945,20,10,40,15,15,30,A
ch2_cla_l1_20240701T185434911_20240701T185442911.fits,2024-07-01 18:54:34.911000,2024-07-01 18:54:42.911000,-131.174,64.3914,-131.208,63.1098,-129.265,63.0872,-129.144,64.3678,20,10,40,15,15,30,A
ch2_cla_l1_20240701T170149826_20240701T170157826.fits,2024-07-01 17:01:49.826000,2024-07-01 17:01:57.826000,-130.397,52.7991,-130.417,51.4847,-128.95,51.4681,-128.888,52.7819,20,10,40,15,15,30,A
ch2_cla_l1_20240701T092715848_20240701T092723848.fits,2024-07-01 09:27:15.848000,2024-07-01 09:27:23.848000,-126.573,17.4117,-126.587,16.0493,-125.584,16.0385,-125.563,17.4008,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150825767_20240701T150833767.fits,2024-07-01 15:08:25.767000,2024-07-01 15:08:33.767000,-129.486,43.2016,-129.501,41.8656,-128.244,41.8515,-128.202,43.1873,20,10,40,15,15,30,A
ch2_cla_l1_20240701T134613196_20240701T134621196.fits,2024-07-01 13:46:13.196000,2024-07-01 13:46:21.196000,-130.578,-60.4714,-130.661,-61.6401,-129.064,-61.6578,-129.034,-60.4885,20,10,40,15,15,30,A
ch2_cla_l1_20240701T112048112_20240701T112056112.fits,2024-07-01 11:20:48.112000,2024-07-01 11:20:56.112000,-127.547,26.5465,-127.56,25.1875,-126.499,25.1759,-126.474,26.5348,20,10,40,15,15,30,A
ch2_cla_l1_20240701T091739848_20240701T091747848.fits,2024-07-01 09:17:39.848000,2024-07-01 09:17:47.848000,-126.21,46.1212,-126.224,44.7835,-124.903,44.7694,-124.857,46.1068,20,10,40,15,15,30,A
ch2_cla_l1_20240701T085803848_20240701T085811848.fits,2024-07-01 08:58:03.848000,2024-07-01 08:58:11.848000,50.1369,75.607,50.4308,74.4655,53.1665,74.4947,53.0906,75.6386,20,10,40,15,15,30,A
ch2_cla_l1_20240701T112752112_20240701T112800112.fits,2024-07-01 11:27:52.112000,2024-07-01 11:28:00.112000,-127.809,5.412,-127.824,4.058,-126.867,4.0475,-126.849,5.4015,20,10,40,15,15,30,A
ch2_cla_l1_20240701T164957826_20240701T165005826.fits,2024-07-01 16:49:57.826000,2024-07-01 16:50:05.826000,-119.138,88.6761,-124.524,87.4863,-107.566,87.2867,-91.3765,88.3286,20,10,40,15,15,30,A
ch2_cla_l1_20240701T194418911_20240701T194426911.fits,2024-07-01 19:44:18.911000,2024-07-01 19:44:26.911000,-146.884,-86.063,-152.313,-87.0895,-139.312,-87.248,-137.245,-86.179,20,10,40,15,15,30,A
ch2_cla_l1_20240701T135549195_20240701T135557195.fits,2024-07-01 13:55:49.195000,2024-07-01 13:55:57.195000,64.6562,-88.6474,70.4233,-89.0467,101.356,-89.5915,87.0842,-88.3766,20,10,40,15,15,30,A
ch2_cla_l1_20240701T170853826_20240701T170901826.fits,2024-07-01 17:08:53.826000,2024-07-01 17:09:01.826000,-130.726,31.614,-130.74,30.2647,-129.64,30.2521,-129.61,31.6013,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173725826_20240701T173733826.fits,2024-07-01 17:37:25.826000,2024-07-01 17:37:33.826000,-132.445,-54.388,-132.507,-55.5836,-131.115,-55.5997,-131.09,-54.4037,20,10,40,15,15,30,A
ch2_cla_l1_20240701T144545767_20240701T144553767.fits,2024-07-01 14:45:45.767000,2024-07-01 14:45:53.767000,48.0897,69.0762,48.2334,67.964,50.099,67.9849,50.0541,69.0982,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100507848_20240701T100515848.fits,2024-07-01 10:05:07.848000,2024-07-01 10:05:15.848000,55.2768,-80.8625,55.5211,-81.8825,59.7719,-81.837,59.0499,-80.8221,20,10,40,15,15,30,A
ch2_cla_l1_20240701T165525826_20240701T165533826.fits,2024-07-01 16:55:25.826000,2024-07-01 16:55:33.826000,-129.81,72.0934,-129.868,70.8332,-127.261,70.8034,-127.032,72.0617,20,10,40,15,15,30,A
ch2_cla_l1_20240701T095539848_20240701T095547848.fits,2024-07-01 09:55:39.848000,2024-07-01 09:55:47.848000,-129.085,-68.5847,-129.232,-69.7172,-127.151,-69.7395,-127.104,-68.6058,20,10,40,15,15,30,A
ch2_cla_l1_20240701T152745767_20240701T152753767.fits,2024-07-01 15:27:45.767000,2024-07-01 15:27:53.767000,-130.275,-14.7171,-130.294,-16.0363,-129.339,-16.0472,-129.325,-14.7279,20,10,40,15,15,30,A
ch2_cla_l1_20240701T193554911_20240701T193602911.fits,2024-07-01 19:35:54.911000,2024-07-01 19:36:02.911000,-133.905,-60.178,-133.992,-61.352,-132.396,-61.371,-132.364,-60.1964,20,10,40,15,15,30,A
ch2_cla_l1_20240701T113944112_20240701T113952112.fits,2024-07-01 11:39:44.112000,2024-07-01 11:39:52.112000,-128.372,-30.294,-128.398,-31.5716,-127.373,-31.5828,-127.358,-30.3052,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131749195_20240701T131757195.fits,2024-07-01 13:17:49.195000,2024-07-01 13:17:57.195000,-128.646,25.2827,-128.66,23.925,-127.611,23.9133,-127.586,25.271,20,10,40,15,15,30,A
ch2_cla_l1_20240701T095907848_20240701T095915848.fits,2024-07-01 09:59:07.848000,2024-07-01 09:59:15.848000,-131.642,-79.3143,-132.219,-80.4005,-128.164,-80.4438,-127.984,-79.3534,20,10,40,15,15,30,A
ch2_cla_l1_20240701T190618911_20240701T190626911.fits,2024-07-01 19:06:18.911000,2024-07-01 19:06:26.911000,-131.835,29.1606,-131.85,27.8113,-130.776,27.7988,-130.748,29.1479,20,10,40,15,15,30,A
ch2_cla_l1_20240701T171845826_20240701T171853826.fits,2024-07-01 17:18:45.826000,2024-07-01 17:18:53.826000,-131.115,2.0834,-131.131,0.7368,-130.184,0.7258,-130.167,2.0724,20,10,40,15,15,30,A
ch2_cla_l1_20240701T151129767_20240701T151137767.fits,2024-07-01 15:11:29.767000,2024-07-01 15:11:37.767000,-129.615,34.018,-129.629,32.6691,-128.501,32.6565,-128.469,34.0051,20,10,40,15,15,30,A
ch2_cla_l1_20240701T115424112_20240701T115432112.fits,2024-07-01 11:54:24.112000,2024-07-01 11:54:32.112000,-131.37,-75.2141,-131.673,-76.3201,-128.732,-76.3521,-128.638,-75.2437,20,10,40,15,15,30,A
ch2_cla_l1_20240701T191410911_20240701T191418911.fits,2024-07-01 19:14:10.911000,2024-07-01 19:14:18.911000,-132.151,5.6146,-132.168,4.2655,-131.215,4.2542,-131.197,5.6032,20,10,40,15,15,30,A
ch2_cla_l1_20240701T190202911_20240701T190210911.fits,2024-07-01 19:02:02.911000,2024-07-01 19:02:10.911000,-131.65,41.9404,-131.667,40.6068,-130.437,40.5925,-130.396,41.9258,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110856112_20240701T110904112.fits,2024-07-01 11:08:56.112000,2024-07-01 11:09:04.112000,-126.993,62.1145,-127.018,60.8168,-125.181,60.7969,-125.08,62.0937,20,10,40,15,15,30,A
ch2_cla_l1_20240701T193634911_20240701T193642911.fits,2024-07-01 19:36:34.911000,2024-07-01 19:36:42.911000,-134.059,-62.2266,-134.158,-63.3926,-132.469,-63.4127,-132.432,-62.2461,20,10,40,15,15,30,A
ch2_cla_l1_20240701T184106911_20240701T184114911.fits,2024-07-01 18:41:06.911000,2024-07-01 18:41:14.911000,44.4623,75.6828,44.7741,74.5495,47.4914,74.5814,47.3969,75.7173,20,10,40,15,15,30,A
ch2_cla_l1_20240701T174349826_20240701T174357826.fits,2024-07-01 17:43:49.826000,2024-07-01 17:43:57.826000,-134.518,-74.0897,-134.796,-75.2066,-132.03,-75.2386,-131.935,-74.1195,20,10,40,15,15,30,A
ch2_cla_l1_20240701T145001767_20240701T145009767.fits,2024-07-01 14:50:01.767000,2024-07-01 14:50:09.767000,43.2021,82.2133,44.1904,81.0571,49.0482,81.1118,48.7887,82.2762,20,10,40,15,15,30,A
ch2_cla_l1_20240701T120248112_20240701T120256112.fits,2024-07-01 12:02:48.112000,2024-07-01 12:02:56.112000,53.7074,-77.4974,53.8406,-78.5087,56.8136,-78.4764,56.4368,-77.4677,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132125195_20240701T132133195.fits,2024-07-01 13:21:25.195000,2024-07-01 13:21:33.195000,-128.78,14.5172,-128.795,13.1585,-127.809,13.1476,-127.789,14.5062,20,10,40,15,15,30,A
ch2_cla_l1_20240701T151657767_20240701T151705767.fits,2024-07-01 15:16:57.767000,2024-07-01 15:17:05.767000,-129.826,17.6654,-129.84,16.3079,-128.841,16.2967,-128.82,17.654,20,10,40,15,15,30,A
ch2_cla_l1_20240701T172757826_20240701T172805826.fits,2024-07-01 17:27:57.826000,2024-07-01 17:28:05.826000,-131.563,-25.5927,-131.587,-26.884,-130.591,-26.8956,-130.576,-25.6042,20,10,40,15,15,30,A
ch2_cla_l1_20240701T152521767_20240701T152529767.fits,2024-07-01 15:25:21.767000,2024-07-01 15:25:29.767000,-130.163,-7.5004,-130.181,-8.8342,-129.236,-8.845,-129.221,-7.5112,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090243848_20240701T090251848.fits,2024-07-01 09:02:43.848000,2024-07-01 09:02:51.848000,-33.0482,89.7841,14.1908,88.423,43.8464,88.7688,38.9823,89.1663,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132429196_20240701T132437195.fits,2024-07-01 13:24:29.196000,2024-07-01 13:24:37.195000,-128.897,5.3395,-128.912,3.9868,-127.957,3.9762,-127.939,5.3288,20,10,40,15,15,30,A
ch2_cla_l1_20240701T091451848_20240701T091459848.fits,2024-07-01 09:14:51.848000,2024-07-01 09:14:59.848000,-126.076,54.5187,-126.094,53.1989,-124.56,53.1825,-124.494,54.5018,20,10,40,15,15,30,A
ch2_cla_l1_20240701T184258911_20240701T184306911.fits,2024-07-01 18:42:58.911000,2024-07-01 18:43:06.911000,41.5737,81.4166,42.4139,80.266,46.8362,80.3179,46.596,81.4756,20,10,40,15,15,30,A
ch2_cla_l1_20240701T193426911_20240701T193434911.fits,2024-07-01 19:34:26.911000,2024-07-01 19:34:34.911000,-133.626,-55.6783,-133.693,-56.8691,-132.261,-56.8862,-132.234,-55.6949,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110736112_20240701T110744112.fits,2024-07-01 11:07:36.112000,2024-07-01 11:07:44.112000,-126.885,66.1321,-126.916,64.8461,-124.838,64.8235,-124.705,66.1084,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110104112_20240701T110112112.fits,2024-07-01 11:01:04.112000,2024-07-01 11:01:12.112000,-124.131,85.9145,-124.841,84.697,-116.174,84.6024,-113.016,85.7927,20,10,40,15,15,30,A
ch2_cla_l1_20240701T165741826_20240701T165749826.fits,2024-07-01 16:57:41.826000,2024-07-01 16:57:49.826000,-130.095,65.2443,-130.129,63.9629,-128.127,63.9401,-128.0,65.2204,20,10,40,15,15,30,A
ch2_cla_l1_20240701T135357195_20240701T135405195.fits,2024-07-01 13:53:57.195000,2024-07-01 13:54:05.195000,-138.571,-84.352,-140.855,-85.4083,-132.603,-85.5003,-131.842,-84.4268,20,10,40,15,15,30,A
ch2_cla_l1_20240701T154409767_20240701T154417767.fits,2024-07-01 15:44:09.767000,2024-07-01 15:44:17.767000,-132.02,-64.6159,-132.132,-65.7695,-130.32,-65.79,-130.281,-64.6356,20,10,40,15,15,30,A
ch2_cla_l1_20240701T194130911_20240701T194138911.fits,2024-07-01 19:41:30.911000,2024-07-01 19:41:38.911000,-136.659,-77.4461,-137.114,-78.5504,-133.615,-78.592,-133.456,-77.4842,20,10,40,15,15,30,A
ch2_cla_l1_20240701T125405195_20240701T125413195.fits,2024-07-01 12:54:05.195000,2024-07-01 12:54:13.195000,41.6913,84.225,43.4079,83.0654,49.7527,83.1356,49.3239,84.3095,20,10,40,15,15,30,A
ch2_cla_l1_20240701T125237195_20240701T125245195.fits,2024-07-01 12:52:37.195000,2024-07-01 12:52:45.195000,46.2075,79.7517,46.7862,78.5998,50.5634,78.6414,50.413,79.7981,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131133195_20240701T131141195.fits,2024-07-01 13:11:33.195000,2024-07-01 13:11:41.195000,-128.397,44.0359,-128.412,42.6992,-127.137,42.6852,-127.094,44.0216,20,10,40,15,15,30,A
ch2_cla_l1_20240701T172557826_20240701T172605826.fits,2024-07-01 17:25:57.826000,2024-07-01 17:26:05.826000,-131.449,-19.5549,-131.471,-20.8625,-130.502,-20.8738,-130.487,-19.5662,20,10,40,15,15,30,A
ch2_cla_l1_20240701T151937767_20240701T151945767.fits,2024-07-01 15:19:37.767000,2024-07-01 15:19:45.767000,-129.928,9.6866,-129.943,8.3318,-128.977,8.3209,-128.958,9.6756,20,10,40,15,15,30,A
ch2_cla_l1_20240701T115640112_20240701T115648112.fits,2024-07-01 11:56:40.112000,2024-07-01 11:56:48.112000,-134.712,-82.2318,-135.846,-83.3038,-130.129,-83.3661,-129.767,-82.2856,20,10,40,15,15,30,A
ch2_cla_l1_20240701T145217767_20240701T145225767.fits,2024-07-01 14:52:17.767000,2024-07-01 14:52:25.767000,-3.1554,88.7181,22.7348,87.7943,43.3533,88.0359,32.3587,89.2034,20,10,40,15,15,30,A
ch2_cla_l1_20240701T085931848_20240701T085939848.fits,2024-07-01 08:59:31.848000,2024-07-01 08:59:39.848000,48.273,80.1128,48.884,78.9558,52.8099,78.9978,52.6621,80.1598,20,10,40,15,15,30,A
ch2_cla_l1_20240701T193754911_20240701T193802911.fits,2024-07-01 19:37:54.911000,2024-07-01 19:38:02.911000,-134.442,-66.3305,-134.575,-67.4804,-132.643,-67.5034,-132.595,-66.3525,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133917195_20240701T133925196.fits,2024-07-01 13:39:17.195000,2024-07-01 13:39:25.196000,-129.683,-39.2718,-129.717,-40.5201,-128.609,-40.5324,-128.592,-39.284,20,10,40,15,15,30,A
ch2_cla_l1_20240701T120432112_20240701T120440112.fits,2024-07-01 12:04:32.112000,2024-07-01 12:04:40.112000,53.2445,-72.0588,53.3104,-73.0525,55.2806,-73.0311,55.1041,-72.0386,20,10,40,15,15,30,A
ch2_cla_l1_20240701T154841767_20240701T154849767.fits,2024-07-01 15:48:41.767000,2024-07-01 15:48:49.767000,-134.789,-78.6204,-135.321,-79.7156,-131.48,-79.7591,-131.305,-78.6598,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133245196_20240701T133253196.fits,2024-07-01 13:32:45.196000,2024-07-01 13:32:53.196000,-129.262,-19.4909,-129.283,-20.7992,-128.314,-20.81,-128.299,-19.5017,20,10,40,15,15,30,A
ch2_cla_l1_20240701T172637826_20240701T172645826.fits,2024-07-01 17:26:37.826000,2024-07-01 17:26:45.826000,-131.485,-21.5657,-131.508,-22.8681,-130.531,-22.8796,-130.516,-21.577,20,10,40,15,15,30,A
ch2_cla_l1_20240701T172005826_20240701T172013826.fits,2024-07-01 17:20:05.826000,2024-07-01 17:20:13.826000,-131.171,-1.9145,-131.188,-3.2562,-130.245,-3.2672,-130.228,-1.9254,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100659848_20240701T100707848.fits,2024-07-01 10:06:59.848000,2024-07-01 10:07:07.848000,54.5135,-75.0132,54.6034,-76.0139,57.0087,-75.9882,56.7558,-74.9893,20,10,40,15,15,30,A
ch2_cla_l1_20240701T151113767_20240701T151121767.fits,2024-07-01 15:11:13.767000,2024-07-01 15:11:21.767000,-129.604,34.816,-129.618,33.4681,-128.481,33.4553,-128.449,34.803,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132341195_20240701T132349195.fits,2024-07-01 13:23:41.195000,2024-07-01 13:23:49.195000,-128.866,7.7348,-128.881,6.38,-127.92,6.3693,-127.902,7.7241,20,10,40,15,15,30,A
ch2_cla_l1_20240701T174533826_20240701T174541826.fits,2024-07-01 17:45:33.826000,2024-07-01 17:45:41.826000,-136.354,-79.451,-136.986,-80.5442,-132.819,-80.5924,-132.605,-79.4944,20,10,40,15,15,30,A
ch2_cla_l1_20240701T185842911_20240701T185850911.fits,2024-07-01 18:58:42.911000,2024-07-01 18:58:50.911000,-131.479,51.9452,-131.499,50.6315,-130.059,50.6148,-129.999,51.9281,20,10,40,15,15,30,A
ch2_cla_l1_20240701T112552112_20240701T112600112.fits,2024-07-01 11:25:52.112000,2024-07-01 11:26:00.112000,-127.733,11.3973,-127.747,10.0388,-126.773,10.0281,-126.754,11.3866,20,10,40,15,15,30,A
ch2_cla_l1_20240701T091859848_20240701T091907848.fits,2024-07-01 09:18:59.848000,2024-07-01 09:19:07.848000,-126.266,42.1281,-126.28,40.7836,-125.031,40.7703,-124.992,42.1145,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173909826_20240701T173917826.fits,2024-07-01 17:39:09.826000,2024-07-01 17:39:17.826000,-132.753,-59.7058,-132.836,-60.8803,-131.263,-60.8985,-131.233,-59.7235,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111440112_20240701T111448112.fits,2024-07-01 11:14:40.112000,2024-07-01 11:14:48.112000,-127.306,44.8975,-127.321,43.5601,-126.027,43.546,-125.983,44.8832,20,10,40,15,15,30,A
ch2_cla_l1_20240701T164205826_20240701T164213826.fits,2024-07-01 16:42:05.826000,2024-07-01 16:42:13.826000,47.0872,68.2321,47.2219,67.1247,49.0095,67.1452,48.9654,68.2536,20,10,40,15,15,30,A
ch2_cla_l1_20240701T164437826_20240701T164445826.fits,2024-07-01 16:44:37.826000,2024-07-01 16:44:45.826000,45.4886,76.0611,45.8128,74.9248,48.6092,74.9569,48.5148,76.0957,20,10,40,15,15,30,A
ch2_cla_l1_20240701T170733826_20240701T170741826.fits,2024-07-01 17:07:33.826000,2024-07-01 17:07:41.826000,-130.671,35.6053,-130.686,34.2603,-129.542,34.2473,-129.508,35.5921,20,10,40,15,15,30,A
ch2_cla_l1_20240701T155313767_20240701T155321767.fits,2024-07-01 15:53:13.767000,2024-07-01 15:53:21.767000,55.024,-86.1414,56.8397,-87.1828,69.079,-87.0416,64.1385,-86.0374,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153017767_20240701T153025767.fits,2024-07-01 15:30:17.767000,2024-07-01 15:30:25.767000,-130.406,-22.3533,-130.429,-23.6539,-129.449,-23.6651,-129.434,-22.3644,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133813195_20240701T133821195.fits,2024-07-01 13:38:13.195000,2024-07-01 13:38:21.195000,-129.599,-36.03,-129.63,-37.2891,-128.556,-37.3012,-128.541,-36.0419,20,10,40,15,15,30,A
ch2_cla_l1_20240701T112632112_20240701T112640112.fits,2024-07-01 11:26:32.112000,2024-07-01 11:26:40.112000,-127.758,9.4027,-127.772,8.0454,-126.805,8.0348,-126.786,9.3921,20,10,40,15,15,30,A
ch2_cla_l1_20240701T092347848_20240701T092355848.fits,2024-07-01 09:23:47.848000,2024-07-01 09:23:55.848000,-126.448,27.7728,-126.461,26.4124,-125.388,26.4008,-125.362,27.7611,20,10,40,15,15,30,A
ch2_cla_l1_20240701T190330911_20240701T190338911.fits,2024-07-01 19:03:30.911000,2024-07-01 19:03:38.911000,-131.717,37.5448,-131.733,36.2046,-130.567,36.1911,-130.531,37.5309,20,10,40,15,15,30,A
ch2_cla_l1_20240701T191522911_20240701T191530911.fits,2024-07-01 19:15:22.911000,2024-07-01 19:15:30.911000,-132.201,2.0183,-132.218,0.6729,-131.272,0.6617,-131.255,2.0071,20,10,40,15,15,30,A
ch2_cla_l1_20240701T105920112_20240701T105928112.fits,2024-07-01 10:59:20.112000,2024-07-01 10:59:28.112000,-36.3457,89.7741,12.6391,88.4257,42.2036,88.7771,37.024,89.1736,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150609767_20240701T150617767.fits,2024-07-01 15:06:09.767000,2024-07-01 15:06:17.767000,-129.378,50.0,-129.395,48.6771,-127.998,48.6615,-127.944,49.984,20,10,40,15,15,30,A
ch2_cla_l1_20240701T114304112_20240701T114312112.fits,2024-07-01 11:43:04.112000,2024-07-01 11:43:12.112000,-128.615,-40.4138,-128.65,-41.6574,-127.529,-41.6696,-127.513,-40.4259,20,10,40,15,15,30,A
ch2_cla_l1_20240701T114536112_20240701T114544112.fits,2024-07-01 11:45:36.112000,2024-07-01 11:45:44.112000,-128.86,-48.1386,-128.905,-49.3537,-127.665,-49.3673,-127.647,-48.1519,20,10,40,15,15,30,A
ch2_cla_l1_20240701T095651848_20240701T095659848.fits,2024-07-01 09:56:51.848000,2024-07-01 09:56:59.848000,-129.626,-72.2943,-129.837,-73.4114,-127.366,-73.4378,-127.299,-72.3191,20,10,40,15,15,30,A
ch2_cla_l1_20240701T094043848_20240701T094051848.fits,2024-07-01 09:40:43.848000,2024-07-01 09:40:51.848000,-127.137,-22.9985,-127.159,-24.2977,-126.175,-24.3082,-126.161,-23.009,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153833767_20240701T153841767.fits,2024-07-01 15:38:33.767000,2024-07-01 15:38:41.767000,-131.04,-47.4429,-131.086,-48.6626,-129.855,-48.6766,-129.836,-47.4566,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133037195_20240701T133045195.fits,2024-07-01 13:30:37.195000,2024-07-01 13:30:45.195000,-129.157,-13.0657,-129.176,-14.3889,-128.224,-14.3996,-128.209,-13.0763,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111808112_20240701T111816112.fits,2024-07-01 11:18:08.112000,2024-07-01 11:18:16.112000,-127.447,34.5203,-127.461,33.1678,-126.321,33.1554,-126.29,34.5077,20,10,40,15,15,30,A
ch2_cla_l1_20240701T185626911_20240701T185634911.fits,2024-07-01 18:56:26.911000,2024-07-01 18:56:34.911000,-131.331,58.7643,-131.357,57.4671,-129.692,57.4478,-129.607,58.7442,20,10,40,15,15,30,A
ch2_cla_l1_20240701T192058911_20240701T192106911.fits,2024-07-01 19:20:58.911000,2024-07-01 19:21:06.911000,-132.459,-14.8012,-132.48,-16.1194,-131.525,-16.1307,-131.51,-14.8125,20,10,40,15,15,30,A
ch2_cla_l1_20240701T144721767_20240701T144729767.fits,2024-07-01 14:47:21.767000,2024-07-01 14:47:29.767000,47.1809,74.0224,47.4262,72.8918,49.8757,72.9193,49.8046,74.0518,20,10,40,15,15,30,A
ch2_cla_l1_20240701T135333195_20240701T135341195.fits,2024-07-01 13:53:33.195000,2024-07-01 13:53:41.195000,-136.813,-83.1203,-138.304,-84.188,-131.734,-84.261,-131.244,-83.1821,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173541826_20240701T173549826.fits,2024-07-01 17:35:41.826000,2024-07-01 17:35:49.826000,-132.208,-49.0861,-132.257,-50.3009,-130.993,-50.3156,-130.973,-49.1005,20,10,40,15,15,30,A
ch2_cla_l1_20240701T193922911_20240701T193930911.fits,2024-07-01 19:39:22.911000,2024-07-01 19:39:30.911000,-135.042,-70.8537,-135.24,-71.9855,-132.908,-72.0133,-132.838,-70.8799,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132021195_20240701T132029195.fits,2024-07-01 13:20:21.195000,2024-07-01 13:20:29.195000,-128.741,17.7075,-128.755,16.3482,-127.754,16.3372,-127.732,17.6963,20,10,40,15,15,30,A
ch2_cla_l1_20240701T145105767_20240701T145113767.fits,2024-07-01 14:51:05.767000,2024-07-01 14:51:13.767000,37.6838,85.4433,40.3624,84.2899,48.097,84.3772,47.4009,85.5534,20,10,40,15,15,30,A
ch2_cla_l1_20240701T145737767_20240701T145745767.fits,2024-07-01 14:57:37.767000,2024-07-01 14:57:45.767000,-128.536,75.723,-128.617,74.4725,-125.461,74.4371,-125.116,75.6846,20,10,40,15,15,30,A
ch2_cla_l1_20240701T174013826_20240701T174021826.fits,2024-07-01 17:40:13.826000,2024-07-01 17:40:21.826000,-132.998,-62.9848,-133.099,-64.1457,-131.375,-64.1659,-131.338,-63.0041,20,10,40,15,15,30,A
ch2_cla_l1_20240701T151433767_20240701T151441767.fits,2024-07-01 15:14:33.767000,2024-07-01 15:14:41.767000,-129.734,24.8436,-129.748,23.4876,-128.705,23.4759,-128.68,24.8318,20,10,40,15,15,30,A
ch2_cla_l1_20240701T115520112_20240701T115528112.fits,2024-07-01 11:55:20.112000,2024-07-01 11:55:28.112000,-132.271,-78.1039,-132.742,-79.1978,-129.096,-79.2374,-128.947,-78.14,20,10,40,15,15,30,A
ch2_cla_l1_20240701T120112112_20240701T120120112.fits,2024-07-01 12:01:12.112000,2024-07-01 12:01:20.112000,54.6714,-82.5031,55.054,-83.5311,60.4414,-83.4724,59.3206,-82.4525,20,10,40,15,15,30,A
